sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
259VJ-23,935,0,400,535,400,535,300,535,100,0,0,0
259VJ-27,66086,0,65600,486,65600,485,65450,485,150,0,0,0
259VJ-3,380,17,300,63,300,56,200,56,100,0,0,0
259VJ-31,15434,1,15256,177,15256,175,15106,175,150,0,0,0
259VJ-35,768,0,223,545,206,536,56,486,150,50,0,0
259VJ-39,15479,0,15156,323,15156,317,15006,317,150,0,0,0
259VJ-43,715,0,468,247,417,235,117,185,300,50,50,0
259VJ-47,15372,0,15352,20,15301,17,15301,17,0,0,50,0
259VJ-7,15338,2,15012,324,15006,306,15006,306,0,0,0,0
25AT-1,223,17,151,55,150,51,100,1,50,50,0,0
25AT-13,30164,17,15054,15093,15052,52,15052,52,0,0,0,0
25AT-17,20,17,0,3,0,0,0,0,0,0,0,0
25AT-21,15001,0,15000,1,15000,0,15000,0,0,0,0,0
25AT-25,5,0,0,5,0,1,0,1,0,0,0,0
25AT-29,15050,0,15050,0,15000,0,15000,0,0,0,0,0
25AT-33,15553,0,15400,153,15350,150,15350,150,0,0,0,0
25AT-37,85456,0,50400,35056,50300,50,50300,0,0,50,0,0
25AT-41,15670,0,15553,117,15500,100,15500,50,0,50,0,0
25AT-45,608,0,401,207,400,200,400,100,0,100,0,0
25AT-5,189,75,57,57,6,53,6,53,0,0,50,0
25AT-9,31235,0,16076,15159,16025,151,15725,151,300,0,50,0
25VJ-1,16020,0,15158,862,15106,850,15056,850,50,0,50,0
25VJ-13,173,0,3,170,1,150,1,150,0,0,0,0
25VJ-17,108,0,0,108,0,100,0,100,0,0,0,0
25VJ-21,213,6,173,34,67,0,17,0,50,0,100,0
25VJ-25,15174,0,15112,62,15006,50,15006,50,0,0,100,0
25VJ-29,80942,2,15781,65159,15475,65150,15375,65150,100,0,300,0
25VJ-33,31081,0,15069,16012,15052,1000,15002,1000,50,0,0,0
25VJ-37,15105,0,15051,54,15050,50,15000,50,50,0,0,0
25VJ-41,403,0,62,341,56,300,6,300,50,0,0,0
25VJ-45,208,0,156,52,156,0,6,0,150,0,0,0
25VJ-49,190455,0,190103,352,190053,300,190053,300,0,0,0,0
25VJ-5,17958,0,906,17052,900,17050,50,17050,850,0,0,0
25VJ-9,111954,0,15201,96753,15150,96750,15000,96750,150,0,0,0
260AT-1,0,0,0,0,0,0,0,0,0,0,0,0
260AT-13,1,0,1,0,0,0,0,0,0,0,0,0
260AT-17,0,0,0,0,0,0,0,0,0,0,0,0
260AT-21,1,0,0,1,0,0,0,0,0,0,0,0
260AT-25,108,1,101,6,101,0,101,0,0,0,0,0
260AT-29,98,2,37,59,35,50,35,50,0,0,0,0
260AT-33,385,6,68,311,67,302,67,2,0,300,0,0
260AT-37,169,6,159,4,103,0,53,0,50,0,0,0
260AT-5,0,0,0,0,0,0,0,0,0,0,0,0
260AT-9,15000,0,15000,0,15000,0,15000,0,0,0,0,0
260VJ-1,52,0,52,0,51,0,51,0,0,0,0,0
260VJ-13,40,17,4,19,4,0,4,0,0,0,0,0
260VJ-17,145,6,13,126,7,50,7,50,0,0,0,0
260VJ-21,381,17,56,308,0,300,0,300,0,0,0,0
260VJ-25,29,17,3,9,0,0,0,0,0,0,0,0
260VJ-29,125,17,50,58,50,52,50,52,0,0,0,0
260VJ-33,116,6,1,109,0,106,0,106,0,0,0,0
260VJ-37,75,17,6,52,0,50,0,50,0,0,0,0
260VJ-41,103,17,1,85,1,50,1,50,0,0,0,0
260VJ-45,879,35,368,476,67,400,67,300,0,100,300,0
260VJ-49,176,1,52,123,52,106,2,106,50,0,0,0
260VJ-5,15051,0,15050,1,15050,0,15050,0,0,0,0,0
260VJ-9,131,75,0,56,0,50,0,0,0,50,0,0
261AT-1,162,0,156,6,50,0,0,0,50,0,0,0
261AT-10,7,1,2,4,0,0,0,0,0,0,0,0
261AT-11,717,0,300,417,300,400,300,350,0,50,0,0
261AT-12,101,0,100,1,100,0,0,0,100,0,0,0
261AT-13,50,0,50,0,50,0,0,0,50,0,0,0
261AT-14,168,0,156,12,150,0,50,0,100,0,0,0
261AT-15,90,0,17,73,0,50,0,50,0,0,0,0
261AT-16,929,0,867,62,800,50,800,50,0,0,50,0
261AT-17,190,0,167,23,150,0,100,0,50,0,0,0
261AT-18,363,0,206,157,50,150,0,150,50,0,0,0
261AT-19,58,0,6,52,0,50,0,50,0,0,0,0
261AT-20,124,0,106,18,100,0,0,0,100,0,0,0
261AT-21,15523,0,15456,67,15450,50,15400,0,50,50,0,0
261AT-22,315,0,155,160,152,0,152,0,0,0,0,0
261AT-5,157,0,157,0,151,0,101,0,50,0,0,0
261AT-9,158,0,106,52,100,50,50,0,50,50,0,0
261VJ-1,0,0,0,0,0,0,0,0,0,0,0,0
261VJ-13,2,2,0,0,0,0,0,0,0,0,0,0
261VJ-17,15062,6,15003,53,15000,53,15000,53,0,0,0,0
261VJ-21,15529,0,15375,154,15075,117,15075,117,0,0,300,0
261VJ-25,80,0,68,12,67,6,67,6,0,0,0,0
261VJ-29,3,0,0,3,0,2,0,2,0,0,0,0
261VJ-33,15307,0,15000,307,15000,306,15000,306,0,0,0,0
261VJ-37,157,0,4,153,1,153,1,153,0,0,0,0
261VJ-41,460,0,154,306,103,302,103,302,0,0,50,0
261VJ-45,50959,17,50569,373,50216,335,50216,335,0,0,300,0
261VJ-49,1330,17,937,376,887,335,887,335,0,0,50,0
261VJ-5,17,0,0,17,0,0,0,0,0,0,0,0
261VJ-9,2,1,0,1,0,0,0,0,0,0,0,0
262AT-1,15450,0,15450,0,15450,0,15450,0,0,0,0,0
262AT-2,15151,0,15150,1,15150,0,15150,0,0,0,0,0
262AT-3,215852,0,200400,15452,200400,450,200300,450,100,0,0,0
262AT-4,30100,0,30050,50,30050,50,30050,50,0,0,0,0
262AT-5,15250,0,15200,50,15200,50,15200,50,0,0,0,0
262AT-6,15903,0,15550,353,15450,352,15450,352,0,0,0,0
262AT-7,16353,0,15401,952,15100,950,15100,950,0,0,0,0
262AT-8,15252,0,15150,102,15150,100,15150,100,0,0,0,0
262AT-9,15251,0,15151,100,15150,100,15100,50,50,50,0,0
262VJ-1,107,6,0,101,0,100,0,100,0,0,0,0
262VJ-13,108,6,0,102,0,100,0,100,0,0,0,0
262VJ-17,24,6,6,12,6,4,6,4,0,0,0,0
262VJ-21,157,2,117,38,67,1,17,1,50,0,50,0
262VJ-25,256,0,3,253,1,252,1,252,0,0,0,0
262VJ-29,2,0,0,2,0,2,0,2,0,0,0,0
262VJ-5,35001,0,35000,1,35000,0,35000,0,0,0,0,0
262VJ-9,1,0,0,1,0,1,0,1,0,0,0,0
263AT-1,15050,0,15000,50,15000,50,15000,0,0,50,0,0
263AT-13,215,0,158,57,156,50,156,50,0,0,0,0
263AT-17,213,0,212,1,206,0,206,0,0,0,0,0
263AT-21,390,0,135,255,68,250,68,250,0,0,0,0
263AT-25,405,0,352,53,350,50,300,50,50,0,0,0
263AT-29,511,0,406,105,400,100,100,100,300,0,0,0
263AT-33,454,0,352,102,350,100,300,50,50,50,0,0
263AT-37,603,0,602,1,600,0,600,0,0,0,0,0
263AT-41,103,0,53,50,50,50,50,50,0,0,0,0
263AT-45,51,0,1,50,1,50,1,50,0,0,0,0
263AT-5,16404,0,15503,901,15203,900,15153,850,50,50,0,0
263AT-9,258,0,238,20,135,0,135,0,0,0,0,0
264AT-1,200,0,200,0,150,0,50,0,100,0,50,0
264AT-13,330,0,273,57,206,50,56,50,150,0,0,0
264AT-17,164,0,162,2,156,0,156,0,0,0,0,0
264AT-21,514,0,212,302,206,300,156,300,50,0,0,0
264AT-25,204,0,154,50,153,50,153,50,0,0,0,0
264AT-29,635,0,535,100,500,100,450,100,50,0,0,0
264AT-33,701,0,401,300,400,300,100,300,300,0,0,0
264AT-37,217,0,217,0,200,0,50,0,150,0,0,0
264AT-41,304,0,303,1,300,0,300,0,0,0,0,0
264AT-5,456,0,452,4,350,0,300,0,50,0,0,0
264AT-9,135,0,118,17,101,0,51,0,50,0,0,0
265AT-1,15000,0,15000,0,15000,0,15000,0,0,0,0,0
265AT-13,700212,0,555103,145109,555102,15100,555102,15000,0,100,0,0
265AT-17,81500,0,65300,16200,65300,1200,65000,1150,300,50,0,0
265AT-21,256260,0,85407,170853,85401,850,85301,450,100,400,0,0
265AT-25,30252,0,15100,15152,15100,150,15100,150,0,0,0,0
265AT-5,15068,0,15050,18,15000,0,15000,0,0,0,0,0
265AT-9,30206,0,30200,6,30050,0,30050,0,0,0,0,0
265VJ-1,2,1,0,1,0,0,0,0,0,0,0,0
265VJ-13,729,0,504,225,502,150,502,150,0,0,0,0
265VJ-17,50693,0,50354,339,50302,301,50252,301,50,0,50,0
265VJ-21,138259,0,123202,15057,123200,50,123100,50,100,0,0,0
265VJ-25,31753,0,31750,3,31750,0,31750,0,0,0,0,0
265VJ-29,102,0,100,2,100,1,100,1,0,0,0,0
265VJ-33,237,160,10,67,7,50,7,50,0,0,0,0
265VJ-37,217,35,173,9,167,0,117,0,50,0,0,0
265VJ-41,271,160,6,105,0,102,0,52,0,50,0,0
265VJ-45,83,2,75,6,0,0,0,0,0,0,0,0
265VJ-49,151,0,51,100,50,100,0,0,50,100,0,0
265VJ-5,260,0,201,59,200,50,150,0,50,50,0,0
265VJ-9,15151,0,15150,1,15000,0,15000,0,0,0,0,0
266AT-1,481,0,355,126,304,50,4,50,300,0,0,0
266AT-13,1835,0,978,857,678,850,378,850,300,0,300,0
266AT-17,439,0,136,303,136,300,136,300,0,0,0,0
266AT-21,144,0,138,6,86,0,86,0,0,0,50,0
266AT-25,260,1,108,151,56,150,56,100,0,50,50,0
266AT-29,1015,0,614,401,612,400,612,350,0,50,0,0
266AT-33,1305,0,254,1051,252,1050,102,1050,150,0,0,0
266AT-37,751,0,151,600,101,600,51,300,50,300,50,0
266AT-5,475,0,318,157,18,150,18,100,0,50,300,0
266AT-9,271,0,218,53,167,50,67,50,100,0,0,0
266VJ-1,250,0,150,100,150,100,150,100,0,0,0,0
266VJ-13,96,17,23,56,6,50,6,50,0,0,0,0
266VJ-17,26,1,6,19,0,0,0,0,0,0,0,0
266VJ-21,13,1,6,6,0,0,0,0,0,0,0,0
266VJ-25,103,1,2,100,0,100,0,100,0,0,0,0
266VJ-29,15937,75,15003,859,15000,852,15000,852,0,0,0,0
266VJ-33,198,35,3,160,0,156,0,156,0,0,0,0
266VJ-37,409,17,202,190,85,167,85,117,0,50,100,0
266VJ-41,127,6,109,12,53,0,53,0,0,0,0,0
266VJ-45,368,17,50,301,50,300,50,300,0,0,0,0
266VJ-49,431,17,102,312,100,300,100,300,0,0,0,0
266VJ-5,20,2,1,17,0,0,0,0,0,0,0,0
266VJ-9,214,35,123,56,56,50,56,50,0,0,50,0
267AT-11,1054,0,103,951,101,950,101,900,0,50,0,0
267AT-15,252,0,101,151,101,150,101,150,0,0,0,0
267AT-19,15615,0,15157,458,15151,450,15001,400,150,50,0,0
267AT-23,2310,0,401,1909,401,1900,101,1900,300,0,0,0
267AT-27,151,0,101,50,100,50,0,50,100,0,0,0
267AT-3,857,0,156,701,156,700,106,700,50,0,0,0
267AT-31,15302,0,15102,200,15101,200,15051,200,50,0,0,0
267AT-35,101,0,1,100,0,100,0,100,0,0,0,0
267AT-38,100,0,100,0,100,0,100,0,0,0,0,0
267AT-39,0,0,0,0,0,0,0,0,0,0,0,0
267AT-40,206,0,106,100,100,100,100,100,0,0,0,0
267AT-41,250,0,100,150,100,150,0,150,100,0,0,0
267AT-42,0,0,0,0,0,0,0,0,0,0,0,0
267AT-43,4,0,4,0,2,0,2,0,0,0,0,0
267AT-44,103,0,51,52,50,50,50,50,0,0,0,0
267AT-7,30801,0,15200,15601,15150,15600,15050,15600,100,0,0,0
267VJ-1,9,6,0,3,0,3,0,3,0,0,0,0
267VJ-13,298,75,92,131,36,50,36,50,0,0,50,0
267VJ-17,209,160,10,39,7,1,7,1,0,0,0,0
267VJ-21,87,75,6,6,0,0,0,0,0,0,0,0
267VJ-22,47,35,6,6,0,0,0,0,0,0,0,0
267VJ-23,45,35,6,4,0,0,0,0,0,0,0,0
267VJ-24,89,35,3,51,0,50,0,50,0,0,0,0
267VJ-25,238,35,1,202,0,200,0,200,0,0,0,0
267VJ-26,86,75,6,5,0,0,0,0,0,0,0,0
267VJ-27,17,17,0,0,0,0,0,0,0,0,0,0
267VJ-28,18,17,0,1,0,0,0,0,0,0,0,0
267VJ-29,15003,2,15001,0,15000,0,15000,0,0,0,0,0
267VJ-30,17,17,0,0,0,0,0,0,0,0,0,0
267VJ-31,7,6,0,1,0,0,0,0,0,0,0,0
267VJ-32,167,17,0,150,0,150,0,150,0,0,0,0
267VJ-33,119,17,51,51,50,50,50,50,0,0,0,0
267VJ-34,15070,17,15050,3,15050,0,15000,0,50,0,0,0
267VJ-35,219,17,50,152,50,150,50,150,0,0,0,0
267VJ-36,207,75,3,129,0,100,0,100,0,0,0,0
267VJ-37,405,75,18,312,1,300,1,300,0,0,0,0
267VJ-41,1439,75,721,643,386,556,386,256,0,300,300,0
267VJ-44,19237,75,15173,3989,15167,3950,15067,3850,100,100,0,0
267VJ-45,54531,1,50258,4272,50252,4250,50202,3950,50,300,0,0
267VJ-46,216,6,53,157,51,150,1,100,50,50,0,0
267VJ-47,724,0,56,668,50,650,50,300,0,350,0,0
267VJ-48,32660,0,30456,2204,30450,2200,30150,1900,300,300,0,0
267VJ-49,15707,0,15350,357,15350,350,15200,50,150,300,0,0
267VJ-5,20,17,1,2,0,0,0,0,0,0,0,0
267VJ-50,39358,0,35601,3757,35601,3750,35301,3750,300,0,0,0
267VJ-9,482,310,2,170,0,150,0,0,0,150,0,0
268AT-1,103006,0,0,103006,0,8000,0,0,0,8000,0,0
268AT-13,50405,0,15250,35155,15100,150,15100,150,0,0,0,0
268AT-17,15054,0,1,15053,0,50,0,0,0,50,0,0
268AT-21,151,0,150,1,150,0,150,0,0,0,0,0
268AT-25,15100,0,0,15100,0,100,0,100,0,0,0,0
268AT-29,650,0,167,483,117,406,117,306,0,100,50,0
268AT-33,465,35,426,4,375,0,75,0,300,0,50,0
268AT-37,35602,17,35177,408,35077,400,35077,300,0,100,100,0
268AT-41,518,35,377,106,77,100,77,50,0,50,300,0
268AT-45,106,1,3,102,3,100,3,50,0,50,0,0
268AT-5,290568,0,65350,225218,65300,200,65300,100,0,100,0,0
268AT-9,780866,0,30304,750562,30301,400,30301,100,0,300,0,0
268VJ-1,17162,0,15950,1212,15950,1200,15950,900,0,300,0,0
268VJ-10,15165,2,15000,163,15000,151,15000,51,0,100,0,0
268VJ-11,15490,17,251,15222,250,200,200,150,50,50,0,0
268VJ-12,15242,6,100,15136,50,15100,50,15100,0,0,0,0
268VJ-15,842,6,518,318,216,150,166,100,50,50,300,0
268VJ-19,15802,6,15460,336,15160,253,15160,103,0,150,300,0
268VJ-2,265060,0,260900,4160,260900,4050,260900,3750,0,300,0,0
268VJ-23,30223,2,30151,70,30150,50,30150,0,0,50,0,0
268VJ-27,35217,6,35052,159,35050,150,35000,50,50,100,0,0
268VJ-3,15844,0,15351,493,15301,401,15301,301,0,100,0,0
268VJ-31,30357,0,30050,307,30050,300,30050,300,0,0,0,0
268VJ-35,15117,1,15007,109,15001,100,15001,100,0,0,0,0
268VJ-39,15137,17,15052,68,15051,50,15051,50,0,0,0,0
268VJ-4,15532,0,15150,382,15150,300,15150,300,0,0,0,0
268VJ-43,589,17,431,141,125,100,75,100,50,0,300,0
268VJ-47,80522,35,80310,177,80310,100,80160,100,150,0,0,0
268VJ-5,61111,0,45400,15711,45350,15550,45300,15500,50,50,0,0
268VJ-6,562,0,100,462,100,300,100,300,0,0,0,0
268VJ-7,16226,0,703,15523,702,202,652,102,50,100,0,0
268VJ-8,205,0,1,204,0,150,0,150,0,0,0,0
268VJ-9,16336,0,15200,1136,15200,1101,15200,1001,0,100,0,0
269VJ-1,45252,0,45100,152,45050,150,45050,150,0,0,0,0
269VJ-13,455361,3,420351,35007,420350,35000,420050,35000,300,0,0,0
269VJ-17,145183,17,110052,35114,110050,35101,110000,35101,50,0,0,0
269VJ-21,35785,17,35335,433,35179,352,35129,352,50,0,150,0
269VJ-25,375,0,8,367,6,350,6,350,0,0,0,0
269VJ-29,105656,0,87056,18600,52050,18600,50300,18600,1750,0,35000,0
269VJ-5,65457,0,30401,35056,30100,50,30000,50,100,0,0,0
269VJ-9,110569,0,110456,113,110406,100,110106,100,300,0,0,0
26AT-1,80,1,9,70,6,53,6,53,0,0,0,0
26AT-13,238,17,103,118,53,106,3,6,50,100,50,0
26AT-17,1048,75,50,923,0,900,0,850,0,50,0,0
26AT-21,2044,17,100,1927,0,1910,0,1910,0,0,0,0
26AT-25,215,6,6,203,0,203,0,103,0,100,0,0
26AT-29,50,0,0,50,0,50,0,50,0,0,0,0
26AT-33,1102,1,900,201,900,200,600,50,300,150,0,0
26AT-37,436,17,2,417,0,417,0,317,0,100,0,0
26AT-41,65,6,0,59,0,56,0,56,0,0,0,0
26AT-45,52,0,0,52,0,51,0,1,0,50,0,0
26AT-5,429,6,236,187,86,185,86,185,0,0,150,0
26AT-9,673,75,426,172,125,167,75,167,50,0,300,0
26VJ-1,16008,0,15055,953,15054,950,15054,900,0,50,0,0
26VJ-13,15152,0,15100,52,15100,50,15050,50,50,0,0,0
26VJ-17,30753,0,30302,451,15300,450,15000,450,300,0,0,0
26VJ-21,15302,0,15000,302,15000,300,15000,300,0,0,0,0
26VJ-25,36800,0,35050,1750,35050,1750,35050,1750,0,0,0,0
26VJ-29,19125,0,15075,4050,15000,4050,15000,4050,0,0,0,0
26VJ-33,31818,0,30012,1806,30006,1800,30006,1800,0,0,0,0
26VJ-37,8491,0,350,8141,175,8100,75,8100,100,0,100,0
26VJ-41,985,2,302,681,185,600,35,600,150,0,100,0
26VJ-45,368,6,134,228,17,150,17,0,0,150,100,0
26VJ-49,244,0,36,208,1,200,1,200,0,0,0,0
26VJ-5,70805,0,35538,35267,35235,35250,35085,35200,150,50,300,0
26VJ-9,310,0,302,8,302,0,302,0,0,0,0,0
270AT-1,0,0,0,0,0,0,0,0,0,0,0,0
270AT-13,156,0,0,156,0,156,0,156,0,0,0,0
270AT-14,200,0,200,0,200,0,200,0,0,0,0,0
270AT-15,302,0,0,302,0,300,0,300,0,0,0,0
270AT-16,858,0,2,856,1,853,1,853,0,0,0,0
270AT-17,54,0,2,52,0,50,0,50,0,0,0,0
270AT-18,350,0,0,350,0,350,0,300,0,50,0,0
270AT-19,960,0,52,908,52,906,2,856,50,50,0,0
270AT-20,852,0,0,852,0,850,0,850,0,0,0,0
270AT-21,303,0,0,303,0,301,0,301,0,0,0,0
270AT-22,351,0,1,350,1,350,1,300,0,50,0,0
270AT-23,300,0,0,300,0,300,0,300,0,0,0,0
270AT-24,152,0,1,151,1,151,1,151,0,0,0,0
270AT-5,101,0,0,101,0,101,0,101,0,0,0,0
270AT-9,3,0,1,2,0,2,0,2,0,0,0,0
271AT-1,95350,0,50,95300,50,300,50,0,0,300,0,0
271AT-13,351217,0,126000,225217,126000,200,125850,200,150,0,0,0
271AT-17,881201,0,131150,750051,131150,50,131150,0,0,50,0,0
271AT-21,15302,0,300,15002,300,0,300,0,0,0,0,0
271AT-25,15061,2,15000,59,15000,52,15000,52,0,0,0,0
271AT-29,40,1,19,20,17,0,17,0,0,0,0,0
271AT-33,16025,35,811,15179,510,156,210,156,300,0,300,0
271AT-37,344,3,135,206,85,202,35,52,50,150,50,0
271AT-41,30215,6,15006,15203,15006,201,15006,51,0,150,0,0
271AT-45,82084,6,45107,36971,45107,1967,45007,217,100,1750,0,0
271AT-5,65367,0,300,65067,250,50,250,50,0,0,0,0
271AT-9,185968,0,15550,170418,15250,400,15250,350,0,50,0,0
272AT-1,353,0,150,203,150,203,100,153,50,50,0,0
272AT-13,36154,0,36000,154,36000,153,35150,53,850,100,0,0
272AT-17,35217,0,35100,117,35100,117,35000,117,100,0,0,0
272AT-21,420,0,50,370,50,367,0,367,50,0,0,0
272AT-25,168,0,106,62,56,56,6,56,50,0,0,0
272AT-29,15266,0,56,15210,56,206,6,56,50,150,0,0
272AT-33,15753,35,15335,383,15235,375,15135,375,100,0,100,0
272AT-37,15333,17,15007,309,15007,306,15007,306,0,0,0,0
272AT-41,382,17,52,313,52,306,2,306,50,0,0,0
272AT-45,319,6,1,312,1,306,1,306,0,0,0,0
272AT-5,268,0,201,67,201,67,151,67,50,0,0,0
272AT-9,51568,0,50851,717,35851,717,35001,617,850,100,15000,0
272VJ-1,785457,0,35151,750306,35150,300,35150,0,0,300,0,0
272VJ-13,80191,0,15013,65178,15007,100,15007,50,0,50,0,0
272VJ-17,30144,0,15056,15088,15053,50,15053,50,0,0,0,0
272VJ-21,15014,0,7,15007,6,1,6,1,0,0,0,0
272VJ-25,15001,0,1,15000,0,0,0,0,0,0,0,0
272VJ-29,95306,0,300,95006,300,0,300,0,0,0,0,0
272VJ-33,80618,0,15351,65267,15351,250,15201,250,150,0,0,0
272VJ-37,33505,0,1703,31802,1700,16800,1700,16800,0,0,0,0
272VJ-41,85067,0,15959,69108,15957,4102,15857,4102,100,0,0,0
272VJ-45,81009,0,65953,15056,65951,50,65851,50,100,0,0,0
272VJ-49,16854,0,1854,15000,1851,0,1851,0,0,0,0,0
272VJ-5,1231163,0,466001,765162,466000,15150,465950,15000,50,150,0,0
272VJ-9,935462,0,185154,750308,185152,300,185152,0,0,300,0,0
273AT-1,464,0,0,464,0,460,0,460,0,0,0,0
273AT-13,1762,0,806,956,806,956,506,856,300,100,0,0
273AT-14,16791,0,15000,1791,15000,1785,15000,1785,0,0,0,0
273AT-15,15329,0,15051,278,15050,275,15050,225,0,50,0,0
273AT-16,16205,0,15351,854,15250,853,15250,853,0,0,100,0
273AT-17,207,0,150,57,150,56,0,6,150,50,0,0
273AT-18,263,0,51,212,51,206,1,156,50,50,0,0
273AT-19,759,0,400,359,400,356,300,306,100,50,0,0
273AT-20,461,0,300,161,300,156,200,156,100,0,0,0
273AT-5,56,0,0,56,0,56,0,56,0,0,0,0
273AT-9,1269,0,301,968,300,967,0,867,300,100,0,0
273VJ-11,15552,0,15452,100,15451,100,15451,100,0,0,0,0
273VJ-15,151,0,101,50,101,50,101,50,0,0,0,0
273VJ-19,30508,0,15502,15006,15501,0,15451,0,50,0,0,0
273VJ-23,1157,0,1150,7,1150,0,1100,0,50,0,0,0
273VJ-27,50604,0,50502,102,50500,100,50450,100,50,0,0,0
273VJ-3,99151,0,68951,30200,68950,15200,68900,15200,50,0,0,0
273VJ-31,1001,0,951,50,950,50,900,50,50,0,0,0
273VJ-35,15951,0,15901,50,15900,50,15900,50,0,0,0,0
273VJ-39,100465,0,100407,58,100401,51,100301,51,100,0,0,0
273VJ-43,110120,0,110103,17,110101,0,110051,0,50,0,0,0
273VJ-47,15050,0,15050,0,15050,0,15050,0,0,0,0,0
273VJ-7,17150,0,1850,15300,1850,300,1850,300,0,0,0,0
274AT-1,0,0,0,0,0,0,0,0,0,0,0,0
274AT-13,358,0,350,8,350,0,300,0,50,0,0,0
274AT-17,1106,0,652,454,652,451,602,101,50,350,0,0
274AT-21,15257,0,15203,54,15200,50,15200,0,0,50,0,0
274AT-25,30427,0,15217,15210,15200,200,15200,50,0,150,0,0
274AT-29,15112,0,53,15059,50,51,50,1,0,50,0,0
274AT-5,15103,0,103,15000,101,0,101,0,0,0,0,0
274AT-9,96854,0,1801,95053,1800,50,1800,0,0,50,0,0
274VJ-1,65151,0,50101,15050,50100,50,50100,50,0,0,0,0
274VJ-13,273,0,205,68,204,50,204,50,0,0,0,0
274VJ-17,293,0,256,37,256,0,206,0,50,0,0,0
274VJ-21,15569,0,15552,17,15552,0,15452,0,100,0,0,0
274VJ-25,65421,0,50353,15068,50352,15051,50352,15051,0,0,0,0
274VJ-29,160324,0,125257,35067,125201,50,125201,50,0,0,50,0
274VJ-33,240350,0,225250,15100,225200,100,225150,50,50,50,0,0
274VJ-37,95708,0,95652,56,95651,50,95601,50,50,0,0,0
274VJ-41,617,0,486,131,485,50,485,50,0,0,0,0
274VJ-45,30608,0,15285,15323,15135,300,15135,0,0,300,150,0
274VJ-5,30500,0,30450,50,30450,50,30450,0,0,50,0,0
274VJ-9,141401,0,126050,15351,126050,350,126000,350,50,0,0,0
275AT-1,553,0,401,152,351,150,351,100,0,50,0,0
275AT-13,15370,0,15001,369,15000,350,15000,300,0,50,0,0
275AT-17,261,0,52,209,0,200,0,50,0,150,0,0
275AT-21,127,0,1,126,0,107,0,107,0,0,0,0
275AT-25,10,0,6,4,0,0,0,0,0,0,0,0
275AT-29,103,0,3,100,0,100,0,100,0,0,0,0
275AT-33,306,0,6,300,0,300,0,300,0,0,0,0
275AT-37,463,0,106,357,100,356,100,356,0,0,0,0
275AT-5,74,0,51,23,50,0,0,0,50,0,0,0
275AT-9,156,0,51,105,50,100,0,50,50,50,0,0
275VJ-11,65503,0,65400,103,65400,100,65100,100,300,0,0,0
275VJ-15,4,0,0,4,0,0,0,0,0,0,0,0
275VJ-19,15206,0,15168,38,15167,0,15167,0,0,0,0,0
275VJ-23,30467,0,30391,76,30235,0,30235,0,0,0,150,0
275VJ-27,50277,0,15273,35004,15267,0,15217,0,50,0,0,0
275VJ-3,3358,0,457,2901,456,2900,306,2050,150,850,0,0
275VJ-31,145209,0,145103,106,130101,100,130101,100,0,0,15000,0
275VJ-35,130764,0,130407,357,130401,350,130101,350,300,0,0,0
275VJ-39,160495,0,115356,45139,115350,30103,115300,30103,50,0,0,0
275VJ-43,126722,0,111514,15208,110662,167,110562,17,100,150,850,0
275VJ-47,61361,0,46227,15134,45925,100,45875,100,50,0,300,0
275VJ-7,48600,0,46650,1950,45800,1950,45500,1900,300,50,0,0
276AT-1,65356,0,65001,355,65000,351,65000,351,0,0,0,0
276AT-13,35522,0,35204,318,35101,306,35101,306,0,0,0,0
276AT-17,248,3,86,159,86,151,86,151,0,0,0,0
276AT-21,113,2,105,6,103,2,103,2,0,0,0,0
276AT-25,15170,1,118,15051,67,50,17,50,50,0,50,0
276AT-29,453,0,150,303,150,300,100,300,50,0,0,0
276AT-33,3,3,0,0,0,0,0,0,0,0,0,0
276AT-5,80157,0,80003,154,80000,150,80000,150,0,0,0,0
276AT-9,130861,0,130002,859,130002,850,130002,850,0,0,0,0
276VJ-1,45437,0,45117,320,45017,301,45017,301,0,0,50,0
276VJ-13,65251,0,30051,35200,15050,35200,15000,35200,50,0,15000,0
276VJ-17,270127,0,205109,65018,110106,50000,110006,50000,100,0,95000,0
276VJ-21,31409,0,30968,441,15817,400,15717,400,100,0,15100,0
276VJ-25,36458,0,36366,92,35510,51,35460,51,50,0,850,0
276VJ-29,15076,0,15053,23,15000,0,15000,0,0,0,0,0
276VJ-5,157,0,51,106,0,100,0,50,0,50,0,0
276VJ-9,15305,0,15252,53,15250,50,15200,50,50,0,0,0
277AT-1,125,0,50,75,50,0,50,0,0,0,0,0
277AT-13,15058,0,15052,6,15050,0,15000,0,50,0,0,0
277AT-17,15351,0,301,15050,200,50,150,50,50,0,0,0
277AT-21,150,0,150,0,50,0,50,0,0,0,0,0
277AT-25,151,0,100,51,50,50,50,50,0,0,0,0
277AT-29,334,0,204,130,200,124,100,74,100,50,0,0
277AT-5,110,0,101,9,100,2,100,2,0,0,0,0
277AT-9,64863,0,19601,45262,19550,15250,19550,15100,0,150,0,0
278AT-1,74,0,3,71,0,53,0,3,0,50,0,0
278AT-13,699,0,6,693,0,600,0,600,0,0,0,0
278AT-17,162,0,9,153,3,150,3,150,0,0,0,0
